NOTE  60 1.0 beat1
    0.0   mnote 64 55 ""0.0.130"" 1
    0.0   mnote 59 55 ""0.0.130"" 1
    0.021472393   mnote 52 55 ""0.0.119"" 1
    0.116564416   mnote 51 105 ""0.0.1350"" 2
NOTE  60 1.0 beat264
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.015337423   mnote 61 55 ""0.0.334"" 1
    0.0   mnote 58 55 ""0.0.334"" 1
    0.0   mnote 55 55 ""0.0.334"" 1
    0.0   mnote 63 55 ""0.0.334"" 1
    0.0   mnote 39 87 ""0.0.324"" 1
    0.015337423   mnote 51 55 ""0.0.327"" 1
NOTE  60 1.0 beat265
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.024539877   mnote 39 87 ""0.0.433"" 1
NOTE  60 1.0 beat266
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.018404909   mnote 39 94 ""0.0.448"" 1
    0.74846626   mnote 48 114 ""0.0.91"" 2
NOTE  60 1.0 beat267
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.012269938   mnote 59 68 ""0.0.445"" 1
    0.0   mnote 68 68 ""0.0.445"" 1
    0.0   mnote 53 68 ""0.0.445"" 1
    0.0   mnote 61 68 ""0.0.658"" 1
    0.0   mnote 37 82 ""0.0.445"" 1
    0.015337423   mnote 49 70 ""0.0.437"" 1
    0.08895706   mnote 51 101 ""0.0.239"" 2
    0.61349696   mnote 54 110 ""0.0.177"" 2
NOTE  60 1.0 beat268
    0.0   mnote 12 100 ""0.0.74"" 16
    0.058282208   mnote 55 92 ""0.0.1274"" 2
    0.09509202   mnote 1 102 ""0.0.589"" 15
    0.0   mnote 1 102 ""0.0.333"" 16
    0.015337423   mnote 56 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 61 55 ""0.0.337"" 1
    0.0   mnote 70 55 ""0.0.337"" 1
    0.0   mnote 34 105 ""0.0.181"" 1
    0.018404909   mnote 46 55 ""0.0.328"" 1
    0.45398772   mnote 34 74 ""0.0.106"" 1
NOTE  60 1.0 beat269
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.009202454   mnote 46 93 ""0.0.308"" 1
NOTE  60 1.0 beat270
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.015337423   mnote 46 92 ""0.0.255"" 1
    0.006134969   mnote 46 55 ""0.0.333"" 1
    0.48466256   mnote 34 85 ""0.0.87"" 1
    0.006134969   mnote 57 55 ""0.0.97"" 1
    0.0   mnote 65 55 ""0.0.97"" 1
    0.0   mnote 61 55 ""0.0.97"" 1
    0.0   mnote 60 55 ""0.0.97"" 1
NOTE  60 1.0 beat271
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.030674847   mnote 46 94 ""0.0.333"" 1
    0.75460124   mnote 65 123 ""0.0.138"" 2
NOTE  60 1.0 beat272
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.024539877   mnote 56 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 61 55 ""0.0.337"" 1
    0.0   mnote 72 55 ""0.0.337"" 1
    0.0   mnote 46 93 ""0.0.212"" 1
    0.015337423   mnote 46 55 ""0.0.328"" 1
    0.22392638   mnote 61 82 ""0.0.292"" 2
    0.24846626   mnote 34 93 ""0.0.90"" 1
NOTE  60 1.0 beat273
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.021472393   mnote 59 55 ""0.0.334"" 1
    0.0   mnote 56 55 ""0.0.334"" 1
    0.0   mnote 53 55 ""0.0.334"" 1
    0.0   mnote 61 55 ""0.0.334"" 1
    0.0   mnote 37 87 ""0.0.324"" 1
    0.015337423   mnote 49 55 ""0.0.327"" 1
    0.1411043   mnote 61 117 ""0.0.239"" 2
    0.6564417   mnote 72 98 ""0.0.124"" 2
    0.009202454   mnote 64 66 ""0.0.140"" 1
    0.0   mnote 67 66 ""0.0.140"" 1
    0.0   mnote 59 66 ""0.0.140"" 1
    0.0   mnote 62 66 ""0.0.140"" 1
NOTE  60 1.0 beat274
    0.0   mnote 12 100 ""0.0.74"" 16
    0.0030674846   mnote 48 55 ""0.0.193"" 1
    0.15030675   mnote 1 102 ""0.0.589"" 15
    0.0   mnote 1 102 ""0.0.333"" 16
    0.018404909   mnote 36 93 ""0.0.212"" 1
    0.2791411   mnote 70 106 ""0.0.215"" 2
    0.21165644   mnote 24 93 ""0.0.90"" 1
NOTE  60 1.0 beat275
    0.0   mnote 12 100 ""0.0.74"" 16
    0.064417176   mnote 68 83 ""0.0.122"" 2
    0.08895706   mnote 0 100 ""0.0.589"" 15
    0.0   mnote 0 100 ""0.0.333"" 16
    0.21472393   mnote 67 127 ""0.0.206"" 2
    0.2638037   mnote 56 87 ""0.0.221"" 1
NOTE  60 1.0 beat276
    0.0   mnote 12 100 ""0.0.74"" 16
    0.07055215   mnote 65 118 ""0.0.153"" 2
    0.082822085   mnote 40 87 ""0.0.433"" 1
    0.0   mnote 4 102 ""0.0.589"" 15
    0.0   mnote 4 102 ""0.0.333"" 16
    0.34969324   mnote 63 64 ""0.0.261"" 2
NOTE  60 1.0 beat277
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 61 100 ""0.0.208"" 2
    0.1196319   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.0030674846   mnote 66 59 ""0.0.396"" 1
    0.40184048   mnote 60 127 ""0.0.155"" 2
    0.064417176   mnote 57 59 ""0.0.225"" 1
    0.006134969   mnote 44 92 ""0.0.149"" 1
NOTE  60 1.0 beat278
    0.0   mnote 12 100 ""0.0.74"" 16
    0.012269938   mnote 58 111 ""0.0.191"" 2
    0.13190185   mnote 64 55 ""0.0.891"" 1
    0.0   mnote 73 55 ""0.0.445"" 1
    0.0   mnote 57 55 ""0.0.445"" 1
    0.0   mnote 66 55 ""0.0.445"" 1
    0.0   mnote 30 88 ""0.0.445"" 1
    0.009202454   mnote 54 59 ""0.0.440"" 1
    0.0   mnote 2 102 ""0.0.589"" 15
    0.0   mnote 2 102 ""0.0.333"" 16
    0.22392638   mnote 56 82 ""0.0.308"" 2
    0.61349696   mnote 55 88 ""0.0.130"" 2
NOTE  60 1.0 beat279
    0.0   mnote 12 100 ""0.0.74"" 16
    0.13496933   mnote 62 56 ""0.0.446"" 1
    0.0   mnote 73 56 ""0.0.446"" 1
    0.0   mnote 56 56 ""0.0.446"" 1
    0.0   mnote 66 56 ""0.0.446"" 1
    0.0   mnote 40 84 ""0.0.446"" 1
    0.009202454   mnote 52 59 ""0.0.888"" 1
    0.009202454   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.18711657   mnote 56 93 ""0.0.230"" 2
    0.607362   mnote 58 110 ""0.0.77"" 2
NOTE  60 1.0 beat280
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12576688   mnote 40 87 ""0.0.433"" 1
    0.027607363   mnote 4 102 ""0.0.589"" 15
    0.0   mnote 4 102 ""0.0.333"" 16
    0.14417178   mnote 60 127 ""0.0.268"" 2
    0.62883437   mnote 55 93 ""0.0.230"" 2
    0.0398773   mnote 67 66 ""0.0.140"" 1
    0.0   mnote 68 66 ""0.0.140"" 1
    0.0   mnote 59 66 ""0.0.140"" 1
    0.0   mnote 63 66 ""0.0.140"" 1
    0.006134969   mnote 44 55 ""0.0.193"" 1
NOTE  60 1.0 beat281
    0.0   mnote 12 100 ""0.0.74"" 16
    0.14417178   mnote 32 87 ""0.0.252"" 1
    0.009202454   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
NOTE  60 1.0 beat282
    0.0   mnote 12 100 ""0.0.74"" 16
    0.107361965   mnote 43 94 ""0.0.255"" 1
    0.04601227   mnote 8 101 ""0.0.589"" 15
    0.0   mnote 8 101 ""0.0.333"" 16
    0.18098159   mnote 55 103 ""0.0.353"" 2
NOTE  60 1.0 beat283
    0.0   mnote 12 100 ""0.0.74"" 16
    0.14417178   mnote 54 55 ""0.0.325"" 1
    0.0   mnote 63 55 ""0.0.325"" 1
    0.0   mnote 59 55 ""0.0.325"" 1
    0.0   mnote 70 55 ""0.0.325"" 1
    0.0   mnote 44 87 ""0.0.324"" 1
    0.009202454   mnote 7 102 ""0.0.589"" 15
    0.0   mnote 7 102 ""0.0.333"" 16
    0.006134969   mnote 44 55 ""0.0.317"" 1
NOTE  60 1.0 beat284
    0.0   mnote 12 100 ""0.0.74"" 16
    0.13190185   mnote 70 44 ""0.0.84"" 2
    0.006134969   mnote 43 94 ""0.0.325"" 1
    0.009202454   mnote 66 76 ""0.0.177"" 2
    0.006134969   mnote 8 101 ""0.0.589"" 15
    0.0   mnote 8 101 ""0.0.333"" 16
    0.18404909   mnote 63 48 ""0.0.153"" 2
    0.09815951   mnote 61 58 ""0.0.144"" 2
    0.030674847   mnote 60 103 ""0.0.62"" 2
    0.064417176   mnote 59 65 ""0.0.69"" 2
    0.015337423   mnote 58 101 ""0.0.146"" 2
    0.064417176   mnote 57 55 ""0.0.77"" 2
    0.015337423   mnote 56 82 ""0.0.146"" 2
    0.07055215   mnote 55 58 ""0.0.69"" 2
    0.04601227   mnote 54 61 ""0.0.131"" 2
    0.07668712   mnote 53 58 ""0.0.62"" 2
    0.064417176   mnote 51 108 ""0.0.77"" 2
    0.030674847   mnote 52 55 ""0.0.31"" 2
NOTE  60 1.0 beat285
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09202454   mnote 51 108 ""0.0.38"" 2
    0.05214724   mnote 32 92 ""0.0.268"" 1
    0.009202454   mnote 12 nil ""0.0.333"" 16
    0.009202454   mnote 44 55 ""0.0.227"" 1
    0.10429448   mnote 44 55 ""0.0.22"" 2
    0.0   mnote 46 124 ""0.0.38"" 2
    0.04601227   mnote 42 54 ""0.0.47"" 2
    0.018404909   mnote 39 114 ""0.0.383"" 2
    0.030674847   mnote 44 106 ""0.0.31"" 2
    0.064417176   mnote 37 114 ""0.0.22"" 2
    0.015337423   mnote 42 113 ""0.0.47"" 2
    0.018404909   mnote 41 36 ""0.0.38"" 2
    0.04601227   mnote 37 111 ""0.0.237"" 2
    0.064417176   mnote 40 83 ""0.0.29"" 2
    0.064417176   mnote 63 55 ""0.0.90"" 1
    0.0   mnote 59 55 ""0.0.90"" 1
    0.0   mnote 58 55 ""0.0.90"" 1
    0.0   mnote 55 55 ""0.0.90"" 1
    0.10429448   mnote 35 43 ""0.0.54"" 2
    0.061349694   mnote 36 44 ""0.0.100"" 2
    0.09509202   mnote 38 45 ""0.0.99"" 2
    0.0   mnote 40 58 ""0.0.131"" 2
NOTE  60 1.0 beat286
    0.0   mnote 12 100 ""0.0.74"" 16
    0.055214726   mnote 41 29 ""0.0.93"" 2
    0.06748466   mnote 44 88 ""0.0.317"" 1
    0.012269938   mnote 43 31 ""0.0.84"" 2
    0.015337423   mnote 42 56 ""0.0.62"" 2
    0.0030674846   mnote 12 nil ""0.0.333"" 16
    0.015337423   mnote 45 56 ""0.0.99"" 2
    0.030674847   mnote 47 61 ""0.0.115"" 2
    0.030674847   mnote 48 86 ""0.0.138"" 2
    0.0797546   mnote 50 64 ""0.0.138"" 2
    0.064417176   mnote 52 64 ""0.0.146"" 2
    0.0797546   mnote 53 71 ""0.0.138"" 2
    0.0797546   mnote 55 64 ""0.0.131"" 2
    0.12883435   mnote 57 48 ""0.0.99"" 2
    0.058282208   mnote 59 81 ""0.0.84"" 2
    0.10122699   mnote 60 95 ""0.0.62"" 2
NOTE  60 1.0 beat287
    0.0   mnote 12 100 ""0.0.74"" 16
    0.030674847   mnote 64 43 ""0.0.47"" 2
    0.030674847   mnote 65 65 ""0.0.47"" 2
    0.055214726   mnote 63 55 ""0.0.325"" 1
    0.0   mnote 59 55 ""0.0.325"" 1
    0.0   mnote 70 55 ""0.0.325"" 1
    0.0   mnote 54 55 ""0.0.325"" 1
    0.0   mnote 32 87 ""0.0.324"" 1
    0.018404909   mnote 44 55 ""0.0.318"" 1
    0.018404909   mnote 12 nil ""0.0.333"" 16
    0.036809817   mnote 69 61 ""0.0.69"" 2
    0.049079754   mnote 71 65 ""0.0.84"" 2
    0.064417176   mnote 72 58 ""0.0.93"" 2
    0.0797546   mnote 74 56 ""0.0.93"" 2
    0.04601227   mnote 76 44 ""0.0.115"" 2
    0.03374233   mnote 77 54 ""0.0.146"" 2
    0.11349693   mnote 79 37 ""0.0.130"" 2
NOTE  60 1.0 beat288
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 12 nil ""0.0.333"" 16
